Year,Month,Day,Weekday,Period,Hour,Min,Sec,Transaction,Item,Item_Price,Type
2017,3,20,Monday,afternoon,12,19,46,8484,Sandwich,3.21,food
2017,3,20,Monday,afternoon,12,23,43,8485,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,12,23,43,8485,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,12,30,41,8486,Hot chocolate,9.58,drinks
2017,3,20,Monday,afternoon,12,30,41,8486,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,12,30,41,8486,Brownie,6.44,food
2017,3,20,Monday,afternoon,12,30,41,8486,Muffin,3.01,food
2017,3,20,Monday,afternoon,12,30,41,8486,Bread,3.01,food
2017,3,20,Monday,afternoon,12,34,7,8487,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,12,34,7,8487,Bread,3.01,food
2017,3,20,Monday,afternoon,12,38,22,8488,Sandwich,3.21,food
2017,3,20,Monday,afternoon,12,38,22,8488,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,12,40,11,8489,Spanish Brunch,6.95,food
2017,3,20,Monday,afternoon,12,40,11,8489,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,12,54,57,8490,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,12,54,57,8490,Toast,2.61,food
2017,3,20,Monday,afternoon,13,39,18,8491,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,13,40,4,8492,Muffin,3.01,food
2017,3,20,Monday,afternoon,13,46,55,8493,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,13,53,18,8494,Tea,6.65,drinks
2017,3,20,Monday,afternoon,13,53,18,8494,Brownie,6.44,food
2017,3,20,Monday,afternoon,14,4,7,8495,Hot chocolate,9.58,drinks
2017,3,20,Monday,afternoon,14,4,7,8495,Tea,6.65,drinks
2017,3,20,Monday,afternoon,14,4,7,8495,Bread,3.01,food
2017,3,20,Monday,afternoon,14,5,43,8496,Bread,3.01,food
2017,3,20,Monday,afternoon,14,5,43,8496,Salad,10.38,food
2017,3,20,Monday,afternoon,14,6,43,8497,Salad,10.38,food
2017,3,20,Monday,afternoon,14,6,43,8497,Tea,6.65,drinks
2017,3,20,Monday,afternoon,14,6,43,8497,NONE,9.98,unknown
2017,3,20,Monday,afternoon,14,59,23,8498,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,14,59,23,8498,Muffin,3.01,food
2017,3,20,Monday,afternoon,15,8,7,8499,Tea,6.65,drinks
2017,3,20,Monday,afternoon,15,25,34,8500,Farm House,3.31,unknown
2017,3,20,Monday,afternoon,15,55,32,8501,Tea,6.65,drinks
2017,3,20,Monday,afternoon,15,55,32,8501,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,15,55,32,8501,Bread,3.01,food
2017,3,20,Monday,afternoon,15,55,32,8501,Pastry,2.91,food
2017,3,20,Monday,afternoon,16,5,52,8502,Farm House,3.31,unknown
2017,3,20,Monday,afternoon,16,5,52,8502,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,16,5,52,8502,Cookies,7.35,food
2017,3,20,Monday,afternoon,16,32,6,8503,Tea,6.65,drinks
2017,3,20,Monday,afternoon,16,32,6,8503,Medialuna,9.07,food
2017,3,20,Monday,afternoon,16,33,30,8504,Coffee,9.07,drinks
2017,3,20,Monday,afternoon,16,58,41,8505,Cookies,7.35,food
2017,3,20,Monday,afternoon,16,58,41,8505,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,8,20,31,8506,Pastry,2.91,food
2017,3,21,Tuesday,morning,8,30,16,8507,Pastry,2.91,food
2017,3,21,Tuesday,morning,8,30,16,8507,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,8,56,0,8508,Pastry,2.91,food
2017,3,21,Tuesday,morning,8,56,0,8508,Cake,4.73,food
2017,3,21,Tuesday,morning,9,9,4,8509,Bread,3.01,food
2017,3,21,Tuesday,morning,9,9,4,8509,Scandinavian,10.38,unknown
2017,3,21,Tuesday,morning,9,9,4,8509,Bread,3.01,food
2017,3,21,Tuesday,morning,9,12,25,8510,Bread,3.01,food
2017,3,21,Tuesday,morning,9,12,25,8510,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,9,52,11,8511,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,9,52,11,8511,Toast,2.61,food
2017,3,21,Tuesday,morning,9,53,2,8512,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,9,54,3,8513,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,9,54,3,8513,Pastry,2.91,food
2017,3,21,Tuesday,morning,9,54,33,8514,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,9,59,50,8515,Cookies,7.35,food
2017,3,21,Tuesday,morning,9,59,50,8515,Cake,4.73,food
2017,3,21,Tuesday,morning,9,59,50,8515,Mineral water,2.51,drinks
2017,3,21,Tuesday,morning,10,40,50,8516,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,10,40,50,8516,Toast,2.61,food
2017,3,21,Tuesday,morning,10,54,19,8517,Baguette,4.83,food
2017,3,21,Tuesday,morning,10,58,6,8518,Farm House,3.31,unknown
2017,3,21,Tuesday,morning,11,4,33,8519,Cake,4.73,food
2017,3,21,Tuesday,morning,11,4,33,8519,Tea,6.65,drinks
2017,3,21,Tuesday,morning,11,4,33,8519,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,11,12,8,8520,Farm House,3.31,unknown
2017,3,21,Tuesday,morning,11,12,8,8520,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,11,18,52,8521,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,11,18,52,8521,Coffee,9.07,drinks
2017,3,21,Tuesday,morning,11,20,42,8522,Bread,3.01,food
2017,3,21,Tuesday,afternoon,12,5,24,8523,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,12,5,24,8523,Muffin,3.01,food
2017,3,21,Tuesday,afternoon,12,12,56,8524,Christmas common,7.15,unknown
2017,3,21,Tuesday,afternoon,12,41,29,8525,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,12,41,29,8525,Sandwich,3.21,food
2017,3,21,Tuesday,afternoon,12,41,29,8525,Soup,8.77,drinks
2017,3,21,Tuesday,afternoon,12,42,28,8526,Sandwich,3.21,food
2017,3,21,Tuesday,afternoon,12,42,28,8526,Mineral water,2.51,drinks
2017,3,21,Tuesday,afternoon,12,55,9,8527,Bread,3.01,food
2017,3,21,Tuesday,afternoon,12,59,19,8528,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,12,59,19,8528,Bread,3.01,food
2017,3,21,Tuesday,afternoon,12,59,19,8528,Spanish Brunch,6.95,food
2017,3,21,Tuesday,afternoon,12,59,19,8528,Sandwich,3.21,food
2017,3,21,Tuesday,afternoon,12,59,19,8528,Bread,3.01,food
2017,3,21,Tuesday,afternoon,12,59,19,8528,Farm House,3.31,unknown
2017,3,21,Tuesday,afternoon,13,21,56,8529,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,13,21,56,8529,Cake,4.73,food
2017,3,21,Tuesday,afternoon,13,26,40,8530,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,13,28,26,8531,Tea,6.65,drinks
2017,3,21,Tuesday,afternoon,13,28,26,8531,Soup,8.77,drinks
2017,3,21,Tuesday,afternoon,13,32,5,8532,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,13,32,5,8532,Cookies,7.35,food
2017,3,21,Tuesday,afternoon,13,54,28,8533,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,13,54,28,8533,Sandwich,3.21,food
2017,3,21,Tuesday,afternoon,13,55,37,8534,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,13,55,37,8534,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,13,55,37,8534,Bread,3.01,food
2017,3,21,Tuesday,afternoon,14,8,21,8535,Jam,10.08,food
2017,3,21,Tuesday,afternoon,14,14,44,8536,Cake,4.73,food
2017,3,21,Tuesday,afternoon,14,14,44,8536,Bread,3.01,food
2017,3,21,Tuesday,afternoon,14,21,35,8537,Sandwich,3.21,food
2017,3,21,Tuesday,afternoon,14,21,35,8537,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,14,23,52,8538,Truffles,7.15,food
2017,3,21,Tuesday,afternoon,14,23,52,8538,NONE,9.98,unknown
2017,3,21,Tuesday,afternoon,14,24,24,8539,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,14,24,24,8539,Truffles,7.15,food
2017,3,21,Tuesday,afternoon,14,24,24,8539,NONE,9.98,unknown
2017,3,21,Tuesday,afternoon,14,35,10,8540,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,14,35,10,8540,Soup,8.77,drinks
2017,3,21,Tuesday,afternoon,14,35,10,8540,Sandwich,3.21,food
2017,3,21,Tuesday,afternoon,14,37,2,8541,Sandwich,3.21,food
2017,3,21,Tuesday,afternoon,14,37,2,8541,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,14,37,2,8541,Tea,6.65,drinks
2017,3,21,Tuesday,afternoon,14,55,9,8542,Sandwich,3.21,food
2017,3,21,Tuesday,afternoon,14,55,9,8542,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,14,55,9,8542,Tea,6.65,drinks
2017,3,21,Tuesday,afternoon,15,1,13,8544,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,15,1,13,8544,Cookies,7.35,food
2017,3,21,Tuesday,afternoon,15,22,57,8545,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,15,22,57,8545,Bread,3.01,food
2017,3,21,Tuesday,afternoon,15,22,57,8545,Muffin,3.01,food
2017,3,21,Tuesday,afternoon,15,22,57,8545,Baguette,4.83,food
2017,3,21,Tuesday,afternoon,15,28,53,8546,Bread,3.01,food
2017,3,21,Tuesday,afternoon,15,28,53,8546,Christmas common,7.15,unknown
2017,3,21,Tuesday,afternoon,15,34,55,8547,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,15,34,55,8547,Bread,3.01,food
2017,3,21,Tuesday,afternoon,15,34,55,8547,Cookies,7.35,food
2017,3,21,Tuesday,afternoon,15,34,55,8547,Cake,4.73,food
2017,3,21,Tuesday,afternoon,15,35,7,8548,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,15,45,37,8549,Bread,3.01,food
2017,3,21,Tuesday,afternoon,15,46,16,8550,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,15,46,16,8550,Cake,4.73,food
2017,3,21,Tuesday,afternoon,15,46,16,8550,Bread,3.01,food
2017,3,21,Tuesday,afternoon,15,49,32,8551,Half slice Monster ,3.31,unknown
2017,3,21,Tuesday,afternoon,15,49,32,8551,Juice,7.76,drinks
2017,3,21,Tuesday,afternoon,15,49,32,8551,Cookies,7.35,food
2017,3,21,Tuesday,afternoon,15,49,32,8551,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,16,5,23,8552,Coffee,9.07,drinks
2017,3,21,Tuesday,afternoon,16,5,23,8552,Bread,3.01,food
2017,3,21,Tuesday,afternoon,16,51,50,8553,Bread,3.01,food
2017,3,21,Tuesday,afternoon,17,24,45,8554,Tea,6.65,drinks
2017,3,21,Tuesday,afternoon,17,24,45,8554,Muffin,3.01,food
2017,3,21,Tuesday,afternoon,17,24,45,8554,Bread,3.01,food
2017,3,22,Wednesday,morning,8,16,3,8555,Baguette,4.83,food
2017,3,22,Wednesday,morning,8,16,3,8555,Farm House,3.31,unknown
2017,3,22,Wednesday,morning,8,55,3,8556,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,9,0,24,8557,Cookies,7.35,food
2017,3,22,Wednesday,morning,9,13,22,8558,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,9,13,22,8558,Bread,3.01,food
2017,3,22,Wednesday,morning,9,13,22,8558,NONE,9.98,unknown
2017,3,22,Wednesday,morning,9,13,22,8558,Brownie,6.44,food
2017,3,22,Wednesday,morning,9,18,53,8559,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,9,18,53,8559,Sandwich,3.21,food
2017,3,22,Wednesday,morning,9,27,17,8560,Cherry me Dried fruit,4.73,drinks
2017,3,22,Wednesday,morning,9,27,17,8560,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,9,33,16,8561,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,9,36,40,8562,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,9,36,40,8562,Pastry,2.91,food
2017,3,22,Wednesday,morning,9,36,40,8562,Muffin,3.01,food
2017,3,22,Wednesday,morning,9,36,40,8562,Coke,4.73,drinks
2017,3,22,Wednesday,morning,9,51,42,8563,Bread,3.01,food
2017,3,22,Wednesday,morning,9,56,12,8564,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,9,56,12,8564,Scandinavian,10.38,unknown
2017,3,22,Wednesday,morning,9,56,12,8564,Brownie,6.44,food
2017,3,22,Wednesday,morning,9,56,58,8565,Pastry,2.91,food
2017,3,22,Wednesday,morning,9,56,58,8565,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,10,12,9,8566,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,10,17,7,8567,Baguette,4.83,food
2017,3,22,Wednesday,morning,10,30,11,8568,Farm House,3.31,unknown
2017,3,22,Wednesday,morning,10,43,20,8569,Bread,3.01,food
2017,3,22,Wednesday,morning,10,43,20,8569,Bread,3.01,food
2017,3,22,Wednesday,morning,10,52,14,8570,Bread,3.01,food
2017,3,22,Wednesday,morning,10,54,34,8571,Toast,2.61,food
2017,3,22,Wednesday,morning,10,54,34,8571,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,11,24,22,8572,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,11,24,22,8572,Tea,6.65,drinks
2017,3,22,Wednesday,morning,11,24,22,8572,Cookies,7.35,food
2017,3,22,Wednesday,morning,11,26,9,8573,Tea,6.65,drinks
2017,3,22,Wednesday,morning,11,26,9,8573,Smoothies,8.26,unknown
2017,3,22,Wednesday,morning,11,26,39,8574,Farm House,3.31,unknown
2017,3,22,Wednesday,morning,11,41,26,8575,Coffee,9.07,drinks
2017,3,22,Wednesday,morning,11,48,55,8576,Bread,3.01,food
2017,3,22,Wednesday,afternoon,12,10,11,8578,Chicken Stew,6.24,food
2017,3,22,Wednesday,afternoon,12,10,11,8578,Juice,7.76,drinks
2017,3,22,Wednesday,afternoon,12,17,41,8579,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,12,17,41,8579,Bread,3.01,food
2017,3,22,Wednesday,afternoon,12,17,41,8579,Sandwich,3.21,food
2017,3,22,Wednesday,afternoon,12,21,50,8580,Bread,3.01,food
2017,3,22,Wednesday,afternoon,12,25,38,8581,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,12,25,38,8581,Toast,2.61,food
2017,3,22,Wednesday,afternoon,12,27,13,8582,Soup,8.77,drinks
2017,3,22,Wednesday,afternoon,12,27,13,8582,Cake,4.73,food
2017,3,22,Wednesday,afternoon,12,27,13,8582,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,12,27,13,8582,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,12,31,37,8583,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,12,31,37,8583,Toast,2.61,food
2017,3,22,Wednesday,afternoon,12,32,46,8584,Granola,7.15,food
2017,3,22,Wednesday,afternoon,12,32,46,8584,Spanish Brunch,6.95,food
2017,3,22,Wednesday,afternoon,12,32,46,8584,Bread,3.01,food
2017,3,22,Wednesday,afternoon,12,32,46,8584,Mineral water,2.51,drinks
2017,3,22,Wednesday,afternoon,12,32,46,8584,Tea,6.65,drinks
2017,3,22,Wednesday,afternoon,12,38,1,8585,Bread,3.01,food
2017,3,22,Wednesday,afternoon,12,48,14,8586,Sandwich,3.21,food
2017,3,22,Wednesday,afternoon,12,48,14,8586,Coke,4.73,drinks
2017,3,22,Wednesday,afternoon,12,48,41,8587,Soup,8.77,drinks
2017,3,22,Wednesday,afternoon,12,48,41,8587,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,12,57,59,8588,Bread,3.01,food
2017,3,22,Wednesday,afternoon,13,20,21,8589,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,13,20,21,8589,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,13,52,6,8590,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,13,52,6,8590,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,13,52,6,8590,Sandwich,3.21,food
2017,3,22,Wednesday,afternoon,14,12,36,8591,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,14,12,36,8591,Tea,6.65,drinks
2017,3,22,Wednesday,afternoon,14,12,36,8591,Cake,4.73,food
2017,3,22,Wednesday,afternoon,14,12,36,8591,Bread,3.01,food
2017,3,22,Wednesday,afternoon,14,13,57,8592,Pastry,2.91,food
2017,3,22,Wednesday,afternoon,14,13,57,8592,Juice,7.76,drinks
2017,3,22,Wednesday,afternoon,14,14,41,8593,Soup,8.77,drinks
2017,3,22,Wednesday,afternoon,14,14,41,8593,Jam,10.08,food
2017,3,22,Wednesday,afternoon,14,16,48,8594,NONE,9.98,unknown
2017,3,22,Wednesday,afternoon,14,16,48,8594,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,14,16,48,8594,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,14,16,48,8594,Tea,6.65,drinks
2017,3,22,Wednesday,afternoon,14,16,48,8594,Salad,10.38,food
2017,3,22,Wednesday,afternoon,14,16,48,8594,Spanish Brunch,6.95,food
2017,3,22,Wednesday,afternoon,14,17,59,8595,Bread,3.01,food
2017,3,22,Wednesday,afternoon,14,19,0,8596,Pastry,2.91,food
2017,3,22,Wednesday,afternoon,14,37,12,8597,Bread,3.01,food
2017,3,22,Wednesday,afternoon,14,37,12,8597,Cake,4.73,food
2017,3,22,Wednesday,afternoon,14,37,12,8597,Bread,3.01,food
2017,3,22,Wednesday,afternoon,14,37,12,8597,Juice,7.76,drinks
2017,3,22,Wednesday,afternoon,14,37,12,8597,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,14,57,31,8598,Mortimer,8.67,unknown
2017,3,22,Wednesday,afternoon,15,15,29,8599,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,15,53,40,8600,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,15,53,40,8600,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,15,56,58,8601,Coke,4.73,drinks
2017,3,22,Wednesday,afternoon,16,4,20,8602,Truffles,7.15,food
2017,3,22,Wednesday,afternoon,16,4,20,8602,Juice,7.76,drinks
2017,3,22,Wednesday,afternoon,16,6,14,8603,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,16,6,14,8603,Tea,6.65,drinks
2017,3,22,Wednesday,afternoon,16,6,14,8603,Soup,8.77,drinks
2017,3,22,Wednesday,afternoon,16,6,14,8603,Bread,3.01,food
2017,3,22,Wednesday,afternoon,16,25,42,8604,Coffee,9.07,drinks
2017,3,22,Wednesday,afternoon,17,4,7,8605,Juice,7.76,drinks
2017,3,22,Wednesday,afternoon,17,4,7,8605,Tea,6.65,drinks
2017,3,22,Wednesday,afternoon,17,4,7,8605,Cookies,7.35,food
2017,3,22,Wednesday,afternoon,17,4,7,8605,Bread,3.01,food
2017,3,22,Wednesday,afternoon,17,4,7,8605,Jam,10.08,food
2017,3,23,Thursday,morning,8,26,51,8606,Coffee,9.07,drinks
2017,3,23,Thursday,morning,8,30,8,8607,Coffee,9.07,drinks
2017,3,23,Thursday,morning,8,30,8,8607,Pastry,2.91,food
2017,3,23,Thursday,morning,8,51,46,8608,Bread,3.01,food
2017,3,23,Thursday,morning,8,51,46,8608,Pastry,2.91,food
2017,3,23,Thursday,morning,9,11,31,8609,Coffee,9.07,drinks
2017,3,23,Thursday,morning,9,22,47,8610,Coffee,9.07,drinks
2017,3,23,Thursday,morning,9,35,44,8611,Bread,3.01,food
2017,3,23,Thursday,morning,9,52,27,8612,Coffee,9.07,drinks
2017,3,23,Thursday,morning,10,14,22,8613,Bread,3.01,food
2017,3,23,Thursday,morning,10,16,0,8614,Coffee,9.07,drinks
2017,3,23,Thursday,morning,10,16,0,8614,Coffee,9.07,drinks
2017,3,23,Thursday,morning,10,16,0,8614,Bread,3.01,food
2017,3,23,Thursday,morning,10,16,0,8614,Pastry,2.91,food
2017,3,23,Thursday,morning,10,16,0,8614,NONE,9.98,unknown
2017,3,23,Thursday,morning,10,18,1,8615,Cake,4.73,food
2017,3,23,Thursday,morning,10,37,19,8616,Bread,3.01,food
2017,3,23,Thursday,morning,10,46,42,8617,Juice,7.76,drinks
2017,3,23,Thursday,morning,10,46,42,8617,Tiffin,7.15,unknown
2017,3,23,Thursday,morning,10,49,10,8618,Coffee,9.07,drinks
2017,3,23,Thursday,morning,10,49,10,8618,Brownie,6.44,food
2017,3,23,Thursday,morning,10,49,10,8618,Cookies,7.35,food
2017,3,23,Thursday,morning,10,52,1,8619,Cookies,7.35,food
2017,3,23,Thursday,morning,10,52,1,8619,Pastry,2.91,food
2017,3,23,Thursday,morning,10,52,1,8619,Tea,6.65,drinks
2017,3,23,Thursday,morning,10,56,6,8620,Juice,7.76,drinks
2017,3,23,Thursday,morning,10,56,6,8620,Bread,3.01,food
2017,3,23,Thursday,morning,11,1,32,8621,Coffee,9.07,drinks
2017,3,23,Thursday,morning,11,1,32,8621,Toast,2.61,food
2017,3,23,Thursday,morning,11,1,32,8621,Bread,3.01,food
2017,3,23,Thursday,morning,11,15,8,8622,Bread,3.01,food
2017,3,23,Thursday,morning,11,25,4,8623,Juice,7.76,drinks
2017,3,23,Thursday,morning,11,25,4,8623,Hot chocolate,9.58,drinks
2017,3,23,Thursday,morning,11,25,4,8623,Coffee,9.07,drinks
2017,3,23,Thursday,morning,11,25,4,8623,Cake,4.73,food
2017,3,23,Thursday,morning,11,29,55,8624,Bread,3.01,food
2017,3,23,Thursday,morning,11,29,55,8624,Brownie,6.44,food
2017,3,23,Thursday,morning,11,30,23,8625,Pastry,2.91,food
2017,3,23,Thursday,morning,11,30,23,8625,Coffee,9.07,drinks
2017,3,23,Thursday,morning,11,33,54,8626,Bread,3.01,food
2017,3,23,Thursday,morning,11,33,54,8626,Tiffin,7.15,unknown
2017,3,23,Thursday,morning,11,33,54,8626,Brownie,6.44,food
2017,3,23,Thursday,morning,11,33,54,8626,Bread,3.01,food
2017,3,23,Thursday,morning,11,33,54,8626,Farm House,3.31,unknown
2017,3,23,Thursday,morning,11,44,27,8627,Bread,3.01,food
2017,3,23,Thursday,morning,11,44,27,8627,Sandwich,3.21,food
2017,3,23,Thursday,afternoon,12,16,36,8628,Bread,3.01,food
2017,3,23,Thursday,afternoon,12,18,8,8629,Brownie,6.44,food
2017,3,23,Thursday,afternoon,12,31,9,8630,Bread,3.01,food
2017,3,23,Thursday,afternoon,12,42,52,8631,NONE,9.98,unknown
2017,3,23,Thursday,afternoon,12,42,52,8631,Soup,8.77,drinks
2017,3,23,Thursday,afternoon,12,42,52,8631,Sandwich,3.21,food
2017,3,23,Thursday,afternoon,12,42,52,8631,Mineral water,2.51,drinks
2017,3,23,Thursday,afternoon,12,42,52,8631,Juice,7.76,drinks
2017,3,23,Thursday,afternoon,12,42,52,8631,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,12,46,12,8632,Pastry,2.91,food
2017,3,23,Thursday,afternoon,12,46,12,8632,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,12,48,2,8633,Cake,4.73,food
2017,3,23,Thursday,afternoon,12,48,2,8633,Chicken Stew,6.24,food
2017,3,23,Thursday,afternoon,12,48,2,8633,Soup,8.77,drinks
2017,3,23,Thursday,afternoon,12,48,2,8633,Bread,3.01,food
2017,3,23,Thursday,afternoon,13,6,25,8634,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,13,6,25,8634,Chicken Stew,6.24,food
2017,3,23,Thursday,afternoon,13,11,35,8635,Spanish Brunch,6.95,food
2017,3,23,Thursday,afternoon,13,11,35,8635,Chicken Stew,6.24,food
2017,3,23,Thursday,afternoon,13,11,35,8635,NONE,9.98,unknown
2017,3,23,Thursday,afternoon,13,11,35,8635,Juice,7.76,drinks
2017,3,23,Thursday,afternoon,13,16,6,8636,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,13,16,6,8636,Cookies,7.35,food
2017,3,23,Thursday,afternoon,13,16,56,8637,Bread,3.01,food
2017,3,23,Thursday,afternoon,13,16,56,8637,Sandwich,3.21,food
2017,3,23,Thursday,afternoon,13,17,35,8638,Soup,8.77,drinks
2017,3,23,Thursday,afternoon,13,44,49,8639,Argentina Night,3.62,drinks
2017,3,23,Thursday,afternoon,13,44,49,8639,Bread,3.01,food
2017,3,23,Thursday,afternoon,13,44,49,8639,Sandwich,3.21,food
2017,3,23,Thursday,afternoon,13,46,24,8640,Bread,3.01,food
2017,3,23,Thursday,afternoon,13,46,24,8640,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,13,53,17,8641,Salad,10.38,food
2017,3,23,Thursday,afternoon,13,53,17,8641,Truffles,7.15,food
2017,3,23,Thursday,afternoon,13,53,17,8641,Coke,4.73,drinks
2017,3,23,Thursday,afternoon,13,53,17,8641,Baguette,4.83,food
2017,3,23,Thursday,afternoon,14,0,35,8642,Pastry,2.91,food
2017,3,23,Thursday,afternoon,14,0,35,8642,Medialuna,9.07,food
2017,3,23,Thursday,afternoon,14,0,35,8642,Medialuna,9.07,food
2017,3,23,Thursday,afternoon,14,1,35,8643,Tea,6.65,drinks
2017,3,23,Thursday,afternoon,14,1,35,8643,Tea,6.65,drinks
2017,3,23,Thursday,afternoon,14,1,35,8643,Bread,3.01,food
2017,3,23,Thursday,afternoon,14,1,35,8643,Soup,8.77,drinks
2017,3,23,Thursday,afternoon,14,1,35,8643,Spanish Brunch,6.95,food
2017,3,23,Thursday,afternoon,14,1,35,8643,Chicken Stew,6.24,food
2017,3,23,Thursday,afternoon,14,6,47,8644,Sandwich,3.21,food
2017,3,23,Thursday,afternoon,14,6,47,8644,Spanish Brunch,6.95,food
2017,3,23,Thursday,afternoon,14,6,47,8644,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,14,6,47,8644,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,14,6,47,8644,Bread,3.01,food
2017,3,23,Thursday,afternoon,14,6,47,8644,Juice,7.76,drinks
2017,3,23,Thursday,afternoon,14,6,47,8644,Nomad bag,5.94,unknown
2017,3,23,Thursday,afternoon,14,9,37,8645,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,14,29,9,8646,Tiffin,7.15,unknown
2017,3,23,Thursday,afternoon,14,30,20,8647,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,14,38,53,8648,Baguette,4.83,food
2017,3,23,Thursday,afternoon,14,38,53,8648,Pastry,2.91,food
2017,3,23,Thursday,afternoon,14,42,39,8649,Pastry,2.91,food
2017,3,23,Thursday,afternoon,14,42,39,8649,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,14,43,26,8650,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,14,43,26,8650,Bread,3.01,food
2017,3,23,Thursday,afternoon,14,46,34,8651,Tea,6.65,drinks
2017,3,23,Thursday,afternoon,14,46,34,8651,Brownie,6.44,food
2017,3,23,Thursday,afternoon,14,49,33,8652,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,15,7,32,8653,Cake,4.73,food
2017,3,23,Thursday,afternoon,15,14,23,8654,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,15,18,8,8655,Coffee,9.07,drinks
2017,3,23,Thursday,afternoon,15,18,8,8655,Cake,4.73,food
